Country,Maker/Brand,Type,Group_Segment,Segment,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,Total
Indonesia,MINI,Cars,Passenger,Passenger B,0,0,0,0,170,263,193,0,0,0,Asia,626
Indonesia,MINI,Cars,SUV,SUV-C,0,0,0,0,0,0,0,0,348,447,Asia,795
Indonesia,MINI,Cars,Unclassified,Unclassified,0,0,0,0,0,0,0,154,0,0,Asia,154
Indonesia,Mazda,Cars,MPV,MPV,5748,1526,489,0,0,0,0,0,0,0,Asia,7763
Indonesia,Geely,Cars,Passenger,Passenger C,277,0,0,0,0,0,0,0,0,0,Asia,277
Indonesia,Geely,Cars,Passenger,Passenger C,561,0,0,0,0,0,0,0,0,0,Asia,561
Indonesia,Mitsubishi,Cars,SUV,SUV-C,1215,0,0,1352,823,0,0,0,0,0,Asia,3390
Indonesia,Mitsubishi,Cars,SUV,SUV-C,0,0,0,0,0,0,0,0,0,3562,Asia,3562
Indonesia,Mitsubishi,Cars,SUV,SUV-D,8332,4621,2078,0,0,0,0,0,0,0,Asia,15031
Indonesia,Mitsubishi,Cars,SUV,SUV-D,0,0,0,12236,22131,15941,3114,16102,20310,17409,Asia,107243
Indonesia,Mitsubishi,Cars,MPV,MPV,0,0,0,13587,107702,133134,61951,102185,118416,119129,Asia,656104
Indonesia,Mitsubishi,Cars,Unclassified,Unclassified,0,0,0,384,336,0,0,0,0,0,Asia,720
Indonesia,Mitsubishi,Cars,Unclassified,Unclassified,0,0,0,180,0,0,0,0,0,0,Asia,180
Indonesia,Mitsubishi,Pickup,Unclassified,Unclassified,0,0,0,10685,8904,720,0,0,0,0,Asia,20309
Indonesia,Mitsubishi,Pickup,Unclassified,Unclassified,0,0,0,23297,24211,28049,15811,26282,11938,11566,Asia,141154
Indonesia,Mitsubishi,Light Trucks,Unclassified,Unclassified,24317,25706,18246,0,0,0,0,0,0,0,Asia,68269
Indonesia,Mitsubishi,Light Trucks,Unclassified,Unclassified,28981,28574,21872,0,0,0,0,0,0,0,Asia,79427
Indonesia,Chery,Cars,Passenger,Passenger A,298,111,0,0,0,0,0,0,0,0,Asia,409
Indonesia,Chery,Cars,SUV,SUV-C,0,0,0,0,0,0,0,0,0,4609,Asia,4609
Indonesia,Chery,Cars,SUV,SUV-C,245,62,0,0,0,0,0,0,0,0,Asia,307
Indonesia,Chery,Cars,SUV,SUV-C,0,0,0,0,0,0,0,0,0,456,Asia,456
Indonesia,Chery,Cars,SUV,SUV-D,0,0,0,0,0,0,0,0,0,404,Asia,404
Indonesia,Chery,N/A,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,236,Asia,236
Indonesia,FAW,Trucks,Unclassified,Unclassified,0,0,0,0,84,0,0,0,0,0,Asia,84
Indonesia,Isuzu,Cars,MPV,MPV,7041,4687,3523,1230,829,793,208,0,0,0,Asia,18311
Indonesia,Isuzu,Pickup,MPV,MPV,0,0,0,0,1125,760,125,0,0,0,Asia,2010
Indonesia,Isuzu,Pickup,Unclassified,Unclassified,0,0,0,0,3276,6729,9912,18496,22848,18773,Asia,80034
Indonesia,Isuzu,Pickup,Unclassified,Unclassified,0,0,0,1260,0,0,0,0,0,0,Asia,1260
Indonesia,Isuzu,Light Trucks,Unclassified,Unclassified,771,599,582,0,0,0,0,0,0,0,Asia,1952
Indonesia,Isuzu,Light Trucks,Unclassified,Unclassified,11807,9033,10797,0,0,0,0,0,0,0,Asia,31637
Indonesia,Isuzu,Trucks,Unclassified,Unclassified,0,0,0,3169,4658,2688,855,1682,4195,4275,Asia,21522
Indonesia,Isuzu,Trucks,Unclassified,Unclassified,0,0,0,0,0,0,6,14,11,30,Asia,61
Indonesia,Isuzu,Trucks,Unclassified,Unclassified,0,0,0,161,223,102,25,54,144,174,Asia,883
Indonesia,Isuzu,Trucks,Unclassified,Unclassified,0,0,0,11837,15940,13374,7452,12573,17496,12312,Asia,90984
Indonesia,Isuzu,Buses,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,2892,Asia,2892
Indonesia,UD Trucks (2008-),Trucks,Unclassified,Unclassified,0,0,0,0,1968,1511,484,438,1543,1819,Asia,7763
Indonesia,Beiqi Foton Motor,Light Trucks,Unclassified,Unclassified,214,113,2,0,0,0,0,0,0,0,Asia,329
Indonesia,Dongfeng Motor,Cars,SUV,SUV-C,0,0,0,0,0,1643,178,277,170,0,Asia,2268
Indonesia,Dongfeng Motor,Cars,SUV,SUV-D,0,0,0,0,1342,327,52,525,15,150,Asia,2411
Indonesia,Dongfeng Motor,Cars,SUV,SUV-D,0,0,0,0,0,47,153,1082,150,21,Asia,1453
Indonesia,Dongfeng Motor,Cars,Unclassified,Unclassified,0,0,0,0,0,0,0,200,2,290,Asia,492
Indonesia,Dongfeng Motor,Pickup,Unclassified,Unclassified,0,0,0,160,0,0,0,0,0,0,Asia,160
Indonesia,DFSK,Pickup,Unclassified,Unclassified,0,0,0,0,689,2052,736,3179,2562,923,Asia,10141
Indonesia,SERES (2022-),Cars,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,135,Asia,135
Malaysia,VW,Cars,Passenger,Passenger B,5094,2798,2355,1733,2385,2734,291,0,0,0,Asia,17390
Malaysia,VW,Cars,Passenger,Passenger C,0,0,0,0,0,0,0,138,510,670,Asia,1318
Malaysia,VW,Cars,Passenger,Passenger C,0,0,0,0,0,0,0,98,197,87,Asia,382
Malaysia,VW,Cars,Passenger,Passenger C,2642,808,296,692,0,0,0,0,0,0,Asia,4438
Malaysia,VW,Cars,Passenger,Passenger D,0,0,0,0,0,3,60,370,449,661,Asia,1543
Malaysia,VW,Cars,Passenger,Passenger D,1625,613,1032,815,803,1240,476,164,165,0,Asia,6933
Malaysia,VW,Cars,SUV,SUV-C,0,0,0,1566,2024,2121,618,0,0,0,Asia,6329
Malaysia,VW,4x4/SUV,SUV,SUV-C,0,0,0,0,0,2,574,1580,1807,2119,Asia,6082
Malaysia,Porsche (2013-),Cars,SUV,SUV-E,0,0,0,0,0,0,0,1,751,509,Asia,1261
Malaysia,Porsche (2013-),4x4/SUV,SUV,SUV-E,0,0,0,0,0,0,0,0,0,385,Asia,385
Malaysia,Scania (TRATON),Trucks,Unclassified,Unclassified,0,0,0,0,0,0,1,0,0,1,Asia,2
Malaysia,Scania (TRATON),Trucks,Unclassified,Unclassified,0,0,0,8,12,1,10,17,88,3,Asia,139
Malaysia,Scania (TRATON),Prime mover,Unclassified,Unclassified,13,17,13,180,334,171,112,184,389,243,Asia,1656
Malaysia,Scania (TRATON),Prime mover,Unclassified,Unclassified,361,193,60,52,37,4,13,36,16,12,Asia,784
Malaysia,Scania (TRATON),Prime mover,Unclassified,Unclassified,0,0,0,0,0,0,0,0,34,3,Asia,37
Malaysia,Scania (TRATON),Prime mover,Unclassified,Unclassified,0,1,2,5,2,3,1,8,3,8,Asia,33
Malaysia,Scania (TRATON),Prime mover,Unclassified,Unclassified,0,0,0,0,0,1,0,0,0,0,Asia,1
Malaysia,Scania (TRATON),Buses,Unclassified,Unclassified,386,266,281,265,195,168,118,19,2,41,Asia,1741
Malaysia,Toyota,Cars,Passenger,Passenger B,41046,35605,24372,22724,17511,24913,20308,21382,23258,24016,Asia,255135
Malaysia,Toyota,Cars,Passenger,Passenger B,0,0,0,0,0,12378,14544,13186,14167,12221,Asia,66496
Malaysia,Toyota,Cars,Passenger,Passenger D,5954,6686,4277,3082,1550,0,0,0,0,0,Asia,21549
Malaysia,Toyota,4x4/SUV,SUV,SUV-B,0,0,0,0,0,0,0,0,2570,1060,Asia,3630
Malaysia,Toyota,4x4/SUV,SUV,SUV-C,0,0,0,0,0,0,0,125,18308,18354,Asia,36787
Malaysia,Toyota,4x4/SUV,SUV,SUV-D,2389,1329,3063,4755,4102,2654,916,1859,3277,2799,Asia,27143
